function,cyclomatic,modified,strict,essential,nesting,path_count,path_c_log,bug
OpenMM::AmoebaAngleForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceImpl::~AmoebaAngleForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceProxy::AmoebaAngleForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaAngleForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaAngleForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaBondForce::addBond,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::AmoebaBondForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::BondInfo::BondInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::getAmoebaGlobalBondCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::getAmoebaGlobalBondQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::getBondParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::getNumBonds,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::setAmoebaGlobalBondCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::setAmoebaGlobalBondQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::setBondParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::AmoebaBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaBondForceImpl::getBondedParticles,2,2,2,1,1,2,0,0
OpenMM::AmoebaBondForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceImpl::~AmoebaBondForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceProxy::AmoebaBondForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaBondForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaBondForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaCudaKernelFactory::createKernelImpl,12,12,12,12,1,12,1,0
OpenMM::AmoebaGeneralizedKirkwoodForce::addParticle,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::AmoebaGeneralizedKirkwoodForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getIncludeCavityTerm,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getNumParticles,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getParticleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getProbeRadius,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getSoluteDielectric,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getSolventDielectric,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::getSurfaceAreaFactor,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::ParticleInfo::ParticleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::ParticleInfo::ParticleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setIncludeCavityTerm,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setParticleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setProbeRadius,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setSoluteDielectric,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setSolventDielectric,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::setSurfaceAreaFactor,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::AmoebaGeneralizedKirkwoodForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::getKernel,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::initialize,3,3,3,1,1,4,1,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceProxy::AmoebaGeneralizedKirkwoodForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaGeneralizedKirkwoodForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaGeneralizedKirkwoodForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaInPlaneAngleForce::addAngle,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::AmoebaInPlaneAngleForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::AngleInfo::AngleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::AngleInfo::AngleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getAmoebaGlobalInPlaneAngleCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getAmoebaGlobalInPlaneAnglePentic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getAmoebaGlobalInPlaneAngleQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getAmoebaGlobalInPlaneAngleSextic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getAngleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::getNumAngles,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::setAmoebaGlobalInPlaneAngleCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::setAmoebaGlobalInPlaneAnglePentic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::setAmoebaGlobalInPlaneAngleQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::setAmoebaGlobalInPlaneAngleSextic,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::setAngleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::AmoebaInPlaneAngleForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceImpl::~AmoebaInPlaneAngleForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceProxy::AmoebaInPlaneAngleForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaInPlaneAngleForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaInPlaneAngleForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForce::addMultipole,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::AmoebaMultipoleForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getAEwald,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getCovalentMap,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForce::getCovalentMaps,3,3,3,1,2,3,0,0
OpenMM::AmoebaMultipoleForce::getCutoffDistance,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getElectrostaticPotential,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getEwaldErrorTolerance,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getInducedDipoles,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getMultipoleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getMutualInducedMaxIterations,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getMutualInducedTargetEpsilon,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getNonbondedMethod,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getNumMultipoles,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getPmeBSplineOrder,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getPmeGridDimensions,3,3,3,1,1,4,1,0
OpenMM::AmoebaMultipoleForce::getPolarizationType,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::getSystemMultipoleMoments,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::MultipoleInfo::MultipoleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::MultipoleInfo::MultipoleInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setAEwald,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setCovalentMap,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForce::setCutoffDistance,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setEwaldErrorTolerance,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setMultipoleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setMutualInducedMaxIterations,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setMutualInducedTargetEpsilon,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setNonbondedMethod,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setPmeGridDimensions,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::setPolarizationType,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::AmoebaMultipoleForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForceImpl::getCovalentDegree,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForceImpl::getCovalentDegrees,2,2,2,1,1,2,0,0
OpenMM::AmoebaMultipoleForceImpl::getCovalentRange,5,5,5,1,3,6,1,0
OpenMM::AmoebaMultipoleForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::getElectrostaticPotential,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::getInducedDipoles,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::getSystemMultipoleMoments,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::initialize,10,10,17,1,2,198,2,0
OpenMM::AmoebaMultipoleForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceImpl::~AmoebaMultipoleForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceProxy::AmoebaMultipoleForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaMultipoleForceProxy::deserialize,6,6,6,1,2,14,1,0
OpenMM::AmoebaMultipoleForceProxy::serialize,3,3,3,1,2,3,0,0
OpenMM::AmoebaOutOfPlaneBendForce::addOutOfPlaneBend,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::AmoebaOutOfPlaneBendForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getAmoebaGlobalOutOfPlaneBendCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getAmoebaGlobalOutOfPlaneBendPentic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getAmoebaGlobalOutOfPlaneBendQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getAmoebaGlobalOutOfPlaneBendSextic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getNumOutOfPlaneBends,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::getOutOfPlaneBendParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::OutOfPlaneBendInfo::OutOfPlaneBendInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::OutOfPlaneBendInfo::OutOfPlaneBendInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::setAmoebaGlobalOutOfPlaneBendCubic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::setAmoebaGlobalOutOfPlaneBendPentic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::setAmoebaGlobalOutOfPlaneBendQuartic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::setAmoebaGlobalOutOfPlaneBendSextic,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::setOutOfPlaneBendParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::AmoebaOutOfPlaneBendForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceImpl::~AmoebaOutOfPlaneBendForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceProxy::AmoebaOutOfPlaneBendForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaOutOfPlaneBendForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaOutOfPlaneBendForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaPiTorsionForce::addPiTorsion,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::AmoebaPiTorsionForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::getNumPiTorsions,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::getPiTorsionParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::PiTorsionInfo::PiTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::PiTorsionInfo::PiTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::setPiTorsionParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::AmoebaPiTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaPiTorsionForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceImpl::~AmoebaPiTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceProxy::AmoebaPiTorsionForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaPiTorsionForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaPiTorsionForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaReferenceKernelFactory::createKernelImpl,12,12,12,12,1,12,1,0
OpenMM::AmoebaStretchBendForce::addStretchBend,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::AmoebaStretchBendForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::getNumStretchBends,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::getStretchBendParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::setStretchBendParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::StretchBendInfo::StretchBendInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::StretchBendInfo::StretchBendInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::AmoebaStretchBendForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaStretchBendForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceImpl::~AmoebaStretchBendForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceProxy::AmoebaStretchBendForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaStretchBendForceProxy::deserialize,4,4,4,1,1,6,1,0
OpenMM::AmoebaStretchBendForceProxy::serialize,2,2,2,1,1,2,0,0
OpenMM::AmoebaTorsionTorsionForce::addTorsionTorsion,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::AmoebaTorsionTorsionForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::getNumTorsionTorsionGrids,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::getNumTorsionTorsions,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::getTorsionTorsionGrid,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::getTorsionTorsionParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::setTorsionTorsionGrid,2,2,2,1,1,2,0,0
OpenMM::AmoebaTorsionTorsionForce::setTorsionTorsionParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::getDimensionSize,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::getSpacing,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::getStartValue,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::getTorsionTorsionGrid,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::TorsionTorsionGridInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionGridInfo::TorsionTorsionGridInfo,4,4,4,1,3,4,1,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionInfo::TorsionTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForce::TorsionTorsionInfo::TorsionTorsionInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::AmoebaTorsionTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::initialize,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::reorderGrid,12,12,13,1,5,80,2,0
OpenMM::AmoebaTorsionTorsionForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceImpl::~AmoebaTorsionTorsionForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceProxy::AmoebaTorsionTorsionForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaTorsionTorsionForceProxy::deserialize,5,5,5,1,1,10,1,0
OpenMM::AmoebaTorsionTorsionForceProxy::serialize,6,6,6,1,3,14,1,0
OpenMM::AmoebaVdwForce::addParticle,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::AmoebaVdwForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getCutoff,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getEpsilonCombiningRule,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getNonbondedMethod,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getNumParticles,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getParticleExclusions,3,3,3,1,2,3,0,0
OpenMM::AmoebaVdwForce::getParticleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getSigmaCombiningRule,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::getUseDispersionCorrection,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setCutoff,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setEpsilonCombiningRule,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setNonbondedMethod,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setParticleExclusions,4,4,4,1,1,8,1,0
OpenMM::AmoebaVdwForce::setParticleParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setSigmaCombiningRule,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::setUseDispersionCorrection,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::VdwInfo::VdwInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForce::VdwInfo::VdwInfo,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::AmoebaVdwForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::calcDispersionCorrection,16,16,16,1,4,223,2,0
OpenMM::AmoebaVdwForceImpl::calcForcesAndEnergy,2,2,2,1,1,2,0,0
OpenMM::AmoebaVdwForceImpl::getDefaultParameters,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::getKernelNames,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::getOwner,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::initialize,4,4,6,1,2,6,1,0
OpenMM::AmoebaVdwForceImpl::updateContextState,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::updateParametersInContext,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceImpl::~AmoebaVdwForceImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceProxy::AmoebaVdwForceProxy,1,1,1,1,0,1,0,0
OpenMM::AmoebaVdwForceProxy::deserialize,5,5,5,1,2,8,1,0
OpenMM::AmoebaVdwForceProxy::serialize,3,3,3,1,2,3,0,0
OpenMM::AmoebaWcaDispersionForce::addParticle,1,1,1,1,0,1,0,0
OpenMM::AmoebaWcaDispersionForce::AmoebaWcaDispersionForce,1,1,1,1,0,1,0,0
OpenMM::AmoebaWcaDispersionForce::createImpl,1,1,1,1,0,1,0,0
OpenMM::AmoebaWcaDispersionForce::getAwater,1,1,1,1,0,1,0,0
OpenMM::AmoebaWcaDispersionForce::getDispoff,1,1,1,1,0,1,0,0
