hash,time,message
a175aeb,Wed May 15 00:41:26 2013,Added division operator to Vec3 and RealVec
65caf22,Tue May 14 22:27:00 2013,Fixes a race-condition in compute Range
31d761d,Tue May 14 00:34:38 2013,Began implementing Drude plugin
6fabca1,Tue May 14 00:28:02 2013,Cleaned up reference API for constraints
ae847dd,Thu May 9 17:11:07 2013,Fixed typo in method name
039bb3f,Wed May 8 17:46:53 2013,Very minor code simplification
70ff98d,Wed May 8 17:38:46 2013,Removed lots of units code from AMBER file loader  which made it unnecessarily slow
073e1a7,Tue May 7 20:19:55 2013,Added descriptions of new features in NonbondedForce and CustomNonbondedForce (switching function  long range correction) to the manual.
b35b0d5,Tue May 7 18:45:09 2013,Fixed compilation error on Windows
31b85df,Tue May 7 18:26:04 2013,Long range correction for both NonbondedForce and CustomNonbondedForce takes the switching function into account
44d812e,Mon May 6 20:13:21 2013,Implemented switching function for CustomNonbondedForce
9385f81,Mon May 6 18:52:04 2013,Implemented Lennard-Jones switching function for CUDA and OpenCL
34ca75d,Mon May 6 17:56:52 2013,Fixed compilation error on Windows
c2d0506,Mon May 6 17:48:04 2013,When querying multipole moments  avoid recalculating the multipoles if they are already valid
21847f4,Sat May 4 00:46:13 2013,Began implementing switching function for Lennard-Jones
c4d8912,Fri May 3 22:56:00 2013,Specified units for some new methods
814aae4,Fri May 3 22:12:29 2013,Implemented long range correction for CustomNonbondedForce in OpenCL
78f8d07,Fri May 3 22:04:28 2013,Very minor optimizations and cleanup to building neighborlist
299b07a,Fri May 3 21:53:03 2013,Began implementing long range correction for CustomNonbondedForce
6a951ba,Thu May 2 17:52:16 2013,Documentation updates for 5.1
33589ed,Wed May 1 20:54:42 2013,Fixed vdw parameters for TIP4P-Ew
4510996,Tue Apr 30 23:41:40 2013,Fixed example that still depended on the old free energy plugin (see bug 1809)
f84fed6,Mon Apr 29 22:47:22 2013,small typo
e7e6eeb,Mon Apr 29 20:08:11 2013,fixes fft thread divergence  makes hd 6xxx 5xxx cards work
d96606e,Mon Apr 29 18:13:38 2013,Ensure Python interpreter lock gets reacquired when an exception is thrown.
53d469c,Fri Apr 26 00:40:23 2013,Updating documentation for 5.1
647b2ea,Fri Apr 26 00:16:09 2013,Fixed thread synchronization problem in RPMD kernels
2777728,Thu Apr 25 23:06:32 2013,Fixed bugs in AMD specific code for CCMA
87b0690,Thu Apr 25 22:46:41 2013,OpenCL double precision RPMD test was not being run
bcf9f9b,Thu Apr 25 22:46:19 2013,Fixed thread synchronization problem in RPMD kernels
95696f7,Thu Apr 25 17:15:28 2013,Disabled peer-to-peer communication  since it currently makes things slower
b2ac07a,Wed Apr 24 23:20:47 2013,Improved documentation for loadBondDefinitions()
77e2ddf,Wed Apr 24 23:13:17 2013,Allow GBSA definitions to be split between multiple files
52c7a1f,Wed Apr 24 22:40:50 2013,Updated Lepton User Manual
8175373,Wed Apr 24 21:11:23 2013,Fixed bug caused by missing synchronization in findInteractingBlocks()
aa4dad8,Wed Apr 24 17:16:07 2013,Changes to read more PDB files with nucleic acids correctly
f472d42,Tue Apr 23 21:48:08 2013,fixes another argument that was off by 1
4e9167d,Tue Apr 23 18:33:18 2013,Fixed some incorrect argument indices
74ba76f,Tue Apr 23 00:21:34 2013,Workaround for bug in AMD's OpenCL for Linux
8eba00a,Mon Apr 22 23:22:05 2013,Optimizations to CustomIntegrator to prevent unnecessary extra force evaluations
0665e20,Mon Apr 22 21:48:20 2013,Fixed bugs in serializing State from Python
282c6f2,Fri Apr 19 00:44:01 2013,Fixes a hard to catch bug when a boundingBoxSize increases in size in between a timestep  but does not trigger a rebuild of the neighbourlist. Affects the usage of singlePeriodicCopy in nonbonded force.
ce2cd27,Fri Apr 19 00:43:26 2013,Bug fix when using peer-to-peer communication
5e6d705,Wed Apr 17 21:05:47 2013,Created simulateGromacs.py example
e4b38cc,Wed Apr 17 21:04:48 2013,Bug fixes
efa0922,Wed Apr 17 18:42:21 2013,Context.setState() works in Python
c4e9dcd,Tue Apr 16 21:58:36 2013,Fixed bugs in reading Gromacs files
456b8a0,Tue Apr 16 00:22:15 2013,Updated version number to 5.1.
681f601,Tue Apr 16 00:21:51 2013,Fixed bug that caused some TOP files to fail
0307a0d,Mon Apr 15 19:26:41 2013,Context constructor now uses const System&  guaranteeing that System won't be modified.
1975777,Mon Apr 15 19:22:05 2013,Fixes a minor windows compiler invocation issue where C:\Program Files becomes delimited by the space. Also enables debugging libraries to be built in debug mode for WIN32 + Visual Studio.
5c4abf7,Mon Apr 15 19:10:26 2013,CMakeLists now includes .cl and .cu kernel files as part of the project in Visual Studio.
37b86c1,Mon Apr 15 19:04:49 2013,Fixed bug that prevented constraints being applied when computing kinetic energy
29256df,Mon Apr 15 18:56:41 2013,Fixes a race condition in buffer status in findBlocksWithInteractions()
cbc2117,Fri Apr 12 17:52:27 2013,Updated version number to 5.1
11b86e0,Fri Apr 12 17:42:50 2013,Call cudaProfilerStop() when destroying a context so profiling will work correctly
a106d7d,Fri Apr 12 17:17:22 2013,Fixed errors in mixed precision mode
820a6ba,Fri Apr 12 00:35:43 2013,When computing kinetic energy  make sure the shifted velocities are perpendicular to the constraints
01afee8,Thu Apr 11 19:04:30 2013,Changed workgroup size to work around NVIDIA bug.  This also improves performance slightly.
83284ce,Wed Apr 10 22:29:42 2013,Added volatile keyword to fix crashes on some GPUs
3e7616f,Wed Apr 10 19:15:40 2013,RPMD supports virtual sites
6395554,Wed Apr 10 00:38:12 2013,Added some PDB residue and atom synonyms used by Tinker
d5b8060,Tue Apr 9 17:44:59 2013,RPMDIntegrator throws an exception if the System includes virtual sites
703842b,Tue Apr 9 00:23:13 2013,Bug fix
54b7eec,Mon Apr 8 20:08:06 2013,Reduced memory use for random numbers  eliminated unnecessary calculation when generating random numbers
9b08302,Mon Apr 8 19:37:25 2013,Added getPeriodicBoxVolume() to State
41bcc20,Mon Apr 8 17:14:18 2013,Use peer to peer copying between GPUs when available
c0a43bf,Fri Apr 5 23:46:07 2013,Improved performance of CCMA
022a019,Fri Apr 5 21:18:06 2013,Made some test cases (hopefully) more robust
8fe900c,Fri Apr 5 18:56:19 2013,Ensure the build directory really gets created  so copying pthreads library doesn't fail
9a55eee,Fri Apr 5 18:06:47 2013,RPMDIntegrator::getState() applies periodic boundary conditions based on copy 0 (see bug 1833)
4e50d72,Thu Apr 4 00:39:35 2013,Ensure that CUDA is chosen over OpenCL when both are available
aee19db,Wed Apr 3 23:42:30 2013,Fixed reorderAtoms so that it always uses double precision periodicBoxSizeDouble.
fea6769,Wed Apr 3 23:41:10 2013,Bug fix
c4e0859,Wed Apr 3 22:36:48 2013,Replaced hydrogenDefinitions argument with a loadHydrogenDefinitions() method
a700032,Wed Apr 3 22:01:33 2013,Added Topology.loadBondDefinitions()
cd68d92,Wed Apr 3 21:37:43 2013,Modeller.addHydrogens() allows the user to provide an XML file with additional residue definitions
47b2ac7,Wed Apr 3 19:57:20 2013,Modeller.addHydrogens() returns a list of what variants were used
293eccf,Wed Apr 3 19:07:49 2013,Reduced default constraint tolerance to 1e-5
a29ebb6,Wed Apr 3 18:59:13 2013,"Improved ""no template found"" error message to suggest possible causes."
886533b,Wed Apr 3 18:37:31 2013,Robert's refactoring of StateDataReporter to let subclasses add new reported values
b861888,Wed Apr 3 18:16:58 2013,Copied Lee-Ping's fixes to the CUDA test over to the reference one
9a59374,Wed Apr 3 08:39:47 2013,Modified TestCudaAmoebaMultipoleForce to agree with unit-correction.
9b2b0ca,Tue Apr 2 23:46:52 2013,Modified some stochastic test cases to fail less often
0529f32,Tue Apr 2 23:15:22 2013,Modified some stochastic test cases to fail less often
8e995a2,Tue Apr 2 21:48:33 2013,GromacsTopFile supports all terms needed for CHARMM force field
8416580,Mon Apr 1 21:17:40 2013,Removed redundant overload of == operator in AssertionUtilities.h. Removed extraneous version check for serialized integrators and state. Updated unit test to include more details.
a6882a2,Sat Mar 30 23:49:24 2013,Completed support for serialization of all integrator types. Modified Assertion utilities to allow ASSERT_EQUAL to work on strings. Updated unit tests for testSerializeIntegrators.
0ea02ab,Fri Mar 29 22:47:48 2013,Fixed failing test cases
aefe9a9,Fri Mar 29 22:28:41 2013,Improved test cases: use symmetric difference to approximate force instead of one sided difference
fb13fc6,Fri Mar 29 21:20:06 2013,GromacsTopFile processes [pairs] lines correctly
0f83704,Thu Mar 28 22:01:38 2013,Added platform properties to report the CUDA/OpenCL device name and OpenCL platform name
4d75af9,Thu Mar 28 18:57:54 2013,Added Context::setState()
403b259,Thu Mar 28 00:46:05 2013,In double precision mode  compute erfc() exactly instead of approximating it
0a1f459,Wed Mar 27 21:44:24 2013,Fixed incorrect documentation
613bd77,Wed Mar 27 20:52:34 2013,Fixed errors in mixed precision mode
00e0bb9,Wed Mar 27 17:14:04 2013,Fixed bug reading PDB files with multiple locations for some atoms
df265df,Tue Mar 26 00:04:02 2013,Fixed compilation error on Windows
6f7c46b,Mon Mar 25 20:26:41 2013,Fixed error in mixed precision mode
abf9bd6,Mon Mar 25 19:21:45 2013,Explicitly check for the return code of nvcc in CUDA JIT compilation.
4f911c7,Mon Mar 25 19:07:15 2013,Cleaned up Python API for XmlSerializer.  Also ensure that deserialized objects are returned as the correct class (see bug 1827)
85f8a7e,Sat Mar 23 00:31:13 2013,Fixed errors in mixed precision mode
c4e2663,Fri Mar 22 21:58:58 2013,Fixed test cases for serializing AMOEBA forces
b723e4a,Fri Mar 22 21:42:19 2013,Replaced lots of tabs with spaces
93c467b,Fri Mar 22 21:21:21 2013,Merged 5.1Optimizations branch back to trunk
f6d4557,Fri Mar 22 19:42:23 2013,"Fixes nvcc terminals popping up during CUDA JIT compilation due to invoking system(""nvcc ...""). Replaced with MSVC's native CreateProcess() function."
bc90b21,Tue Mar 19 19:43:42 2013,Throw exception if an atom type is defined twice
248e888,Mon Mar 18 22:27:39 2013,Accidentally added local copy of /docs as subfolder under /docs.  Deleting subfolder and contents.
3050314,Mon Mar 18 22:12:57 2013,
4386b1a,Sun Mar 17 11:20:00 2013,Fixed units for AMOEBA dipole and quadrupole moment (now returns Debye and Debye * Angstrom  not Debye/10 and Debye*Angstrom/100.)  Rationale is that Debye/10 is not a common physical unit.  Note that CUDA platform still gets quadrupole to be incorrect.
624c878,Tue Feb 26 22:27:53 2013,CudaApplyConstraintsKernel::apply() did not set the context as current  leading to errors when using multiple contexts
29a301b,Tue Feb 26 21:17:00 2013,Forgot message on last commit. This fixes write/create checkpoint for systems without a RNG.
eded2c6,Tue Feb 26 21:14:41 2013,
0637a4c,Tue Feb 26 19:31:22 2013,Fixed compilation error on Windows
133c1a5,Mon Feb 25 23:56:44 2013,Avoid uninitialized memory
c7e1b59,Mon Feb 25 20:11:31 2013,Compile device code in 32 or 64 bit mode to match the host code (see bug 1811).
475ccb4,Fri Feb 22 19:13:00 2013,Ensure that pthreads library gets installed before building anything that depends on it
90772fe,Thu Feb 21 00:22:52 2013,Removed unnecessary include.
2feee31,Thu Feb 21 00:21:22 2013,Fixed error in comment
e11d01f,Thu Feb 21 00:20:20 2013,Removed unnecessary Integrator base class.
6c7b873,Wed Feb 20 23:12:49 2013,Added the header files for integrator serialization.
4244b42,Wed Feb 20 18:39:00 2013,Added unit tests for integrator serialization.
c068741,Wed Feb 20 04:44:59 2013,Support for serialization of Integrator base class  and two derived classes: LangevinIntegrator and VerletIntegrator. Also added support for python serialization via a single deserializeIntegrator()
9bf57c0,Tue Feb 19 20:50:19 2013,Fixes uninitialized bits occurring in the PaddedNumAtoms regions by properly constructing them. This should hopefully get rid of some of the NaN errors we've been seeing.
88812cd,Thu Feb 14 21:46:15 2013,RPMDIntegrator invokes updateContextState() (see bug 1798)
60406ed,Tue Feb 12 03:26:26 2013,Fixed state pickling in the python API.
1486a99,Mon Feb 11 15:15:11 2013,Fixed deserializeState interface to take in a string (so it is consistent with that of deserializeSystem)
6371f85,Tue Feb 5 21:06:27 2013,removed unnecessary print statements
5d4f86a,Thu Jan 24 20:20:52 2013,Added state serialization and deserialization support for Python
898ddbe,Wed Jan 23 22:36:11 2013,Final documentation updates for 5.0.
0030a5e,Wed Jan 23 21:41:05 2013,Added a missing OPENMM_EXPORT for StateBuilder
68b065e,Wed Jan 23 19:15:37 2013,Created StateBuilder as a mechanism for creating new State objects
a414ed2,Tue Jan 22 06:03:36 2013,Included a missing include file for the unit test for State serialization.
3cabfb9,Mon Jan 21 23:58:15 2013,Changes to AMOEBA to better match Tinker
8fc1d49,Mon Jan 21 01:04:45 2013,Added Serialization support for states. Also added a unit-test.
277ab73,Sat Jan 19 00:13:48 2013,Added GromacsTopFile
c7d9847,Wed Jan 16 18:47:30 2013,Regenerated amber10.xml based on files from AMBER 12
71d89f7,Mon Jan 14 21:57:32 2013,Eliminated unnecessary copy of the PME grid
5c2569b,Mon Jan 14 04:28:06 2013,On Windows  an incorrect flag was being passed to nvcc
4911823,Sun Jan 13 07:10:09 2013,Fixed potential energy discrepancies in large systems between CUDA and Reference platform. The energy calculation now uses the same method as that of reciprocalConvolution so it mirrors the reference implementation. OpenCL is fine.
407c0b9,Sun Jan 13 01:23:09 2013,Moved some code from header to cpp file to avoid an error generating the C wrappers
0c96184,Sat Jan 12 20:50:51 2013,Revert to revision 3571.
f028c07,Sat Jan 12 08:33:37 2013,Modified the AmoebaMultipoleForce.getSystemMultipoleMoments method with two extra arguments  toggle whether to evaluate energy/force and select maximum multipole order.
1f7b71c,Sat Jan 12 01:30:59 2013,Fixed segfault when deleting the Context and Integrator in the wrong order
50aa717,Fri Jan 11 23:00:39 2013,Adjusted a stochastic test case to make it fail less often
77e0274,Fri Jan 11 18:11:09 2013,Fixed a segfault in mixed precision mode
9ca5ce7,Thu Jan 10 21:23:31 2013,Added missing imports
1375899,Thu Jan 10 19:11:38 2013,Prevent exception when calling getState() before step() has been called.
30fa6ec,Thu Jan 10 18:47:09 2013,Improved test cases for variable time step integrators
042b8c2,Mon Jan 7 23:01:01 2013,Fixed crashes in variable time step integrators
94fd9e1,Sat Dec 22 01:18:57 2012,Further updates to manual for 5.0
1f37587,Fri Dec 21 21:52:33 2012,Updated Developer Guide for 5.0
9b6e831,Fri Dec 21 20:08:28 2012,Renamed a misnamed method in AmoebaMultipoleForce
dcc334a,Fri Dec 21 19:39:33 2012,Improved Doxygen comments to mention updateParametersInContext().
bc63b4b,Fri Dec 21 19:35:16 2012,Improved Doxygen comments to mention updateParametersInContext().
e6220a0,Tue Dec 18 23:39:27 2012,Updated Python version number to 5.0.
c4e46a1,Tue Dec 18 18:11:25 2012,Plugins were ignoring the options for whether to build OpenCL and CUDA test cases
6a83f3e,Tue Dec 18 00:44:17 2012,Fixed compilation errors on some older compilers
ce22c4e,Mon Dec 17 19:27:28 2012,Fixed bug in generating AMOEBA C/Fortran wrappers
28eebe6,Mon Dec 17 18:44:21 2012,Workaround for Visual Studio bug that causes very slow compilation
05416ef,Sat Dec 15 01:36:41 2012,Improvement to Python documentation generation
4a733da,Fri Dec 14 22:04:53 2012,Deleted obsolete documentation files
a09f73f,Fri Dec 14 21:56:21 2012,Fixed compilation error on some compilers that weren't able to locate a header file.
1a51d34,Fri Dec 14 18:45:26 2012,Updated version number to 5.0
1835509,Fri Dec 14 18:31:47 2012,When converting to fixed point  multiply by 0x100000000 instead of 0xFFFFFFFF.  This should be (very very slightly) more accurate  since its reciprocal can be exactly represented in floating point.
a6bb39a,Fri Dec 14 01:11:15 2012,Added an ewaldErrorTolerance option to AmberPrmtopFile
3926748,Fri Dec 14 00:50:25 2012,Minor fixes
d71e72f,Fri Dec 14 00:49:50 2012,Lots of updates for version 5.0
f015124,Thu Dec 13 21:01:09 2012,Serialization proxies were storing unnecessary information
182eb10,Thu Dec 13 19:17:30 2012,Deleted obsolete CMake scripts
daedcdb,Thu Dec 13 18:46:07 2012,testInstallation.py is better able to deal with errors
2e451b9,Thu Dec 13 00:56:38 2012,Deleted the old CUDA platform
352e2fc,Thu Dec 13 00:13:50 2012,Fixed test failures on Windows
da66be8,Wed Dec 12 21:47:21 2012,Compile kernels in 32 bit mode on 64 bit Windows
b256555,Wed Dec 12 21:00:45 2012,Fixed compilation errors on Windows
59b6977,Tue Dec 11 21:33:03 2012,Split a file to work around Visual Studio's limit on the length of string literals
fb48658,Tue Dec 11 21:32:02 2012,Added a missing const keyword
76f2e0b,Fri Dec 7 22:04:14 2012,CustomGBForce was storing computed values in single precision even when double was requested
084f034,Fri Dec 7 18:18:27 2012,Workaround for very slow compilation on Windows
dde7b14,Fri Dec 7 18:12:26 2012,Removed unnecessary calls to load plugins that produced errors
066c571,Thu Dec 6 21:31:33 2012,Updates to chapter titles.  Moved Intro and Installation chapters to the very beginning.
26a34a7,Thu Dec 6 19:15:18 2012,Fixed test failures caused by linking to the same library twice  once statically and once dynamically
